"Station","Longitude","Latitude","Bonus","Day","Hour_0","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23"
" HAUTEVILLE",2.34964963683273,48.8707743602404,0,2,0.294117647058824,0.0588235294117647,0,0,0,0,0,0.0588235294117647,0,0,0.529411764705882,1,1,0.875,1,0.8125,0.375,0.1875,0.0625,0.1875,0.125,0,0.25,0.0625
" HAUTEVILLE",2.34964963683273,48.8707743602404,0,3,0,0.0625,0,0,0,0,0,0.125,0,0,0.882352941176471,0.823529411764706,0.823529411764706,0.764705882352941,0.588235294117647,0.529411764705882,0.588235294117647,0.176470588235294,0.117647058823529,0.0588235294117647,0.294117647058824,0.0588235294117647,0.117647058823529,0.0588235294117647
" HAUTEVILLE",2.34964963683273,48.8707743602404,0,4,0.0588235294117647,0.0588235294117647,0.117647058823529,0.117647058823529,0.117647058823529,0.235294117647059,0.235294117647059,0.352941176470588,0.117647058823529,0.0588235294117647,0.529411764705882,0.882352941176471,0.647058823529412,0.294117647058824,0.117647058823529,0.235294117647059,0.411764705882353,0.529411764705882,0,0.294117647058824,0.0588235294117647,0.176470588235294,0,0
" HAUTEVILLE",2.34964963683273,48.8707743602404,0,5,0,0,0,0,0.117647058823529,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0588235294117647,0.0588235294117647,0.588235294117647,0.882352941176471,0.764705882352941,0.647058823529412,0.352941176470588,0.0588235294117647,0.176470588235294,0.117647058823529,0.0588235294117647,0.294117647058824,0,0.705882352941177,0.705882352941177,0.294117647058824
" HAUTEVILLE",2.34964963683273,48.8707743602404,0,6,0.176470588235294,0.0588235294117647,0.0588235294117647,0,0,0,0,0,0,0.117647058823529,0.764705882352941,1,0.647058823529412,0.705882352941177,0.647058823529412,0.176470588235294,0.411764705882353,0.375,0.117647058823529,0.411764705882353,0.0588235294117647,0.117647058823529,0.352941176470588,0.411764705882353
" HAUTEVILLE",2.34964963683273,48.8707743602404,0,7,0.294117647058824,0.176470588235294,0.117647058823529,0.0588235294117647,0,0.0588235294117647,0,0,0.0588235294117647,0,0,0,0,0.0588235294117647,0.235294117647059,0.235294117647059,0.125,0,0.352941176470588,0.235294117647059,0.647058823529412,0.117647058823529,0.0588235294117647,0.176470588235294
" HAUTEVILLE",2.34964963683273,48.8707743602404,0,8,0.529411764705882,0.0588235294117647,0.352941176470588,0.176470588235294,0.0588235294117647,0,0,0.0588235294117647,0.117647058823529,0.0588235294117647,0.117647058823529,0.117647058823529,0.235294117647059,0.117647058823529,0.352941176470588,0.352941176470588,0.117647058823529,0.176470588235294,0.235294117647059,0.352941176470588,0.705882352941177,0.764705882352941,0.882352941176471,0.764705882352941
" BUFFON",2.35891268131767,48.841916179826,0,2,1,0.981818181818182,0.981818181818182,0.981818181818182,0.981818181818182,0.981818181818182,0.981818181818182,0.963636363636364,1,1,1,1,0.981818181818182,1,0.945454545454545,0.945454545454545,0.981818181818182,0.963636363636364,0.909090909090909,0.781818181818182,0.727272727272727,0.8,0.836363636363636,0.836363636363636
" BUFFON",2.35891268131767,48.841916179826,0,3,0.836363636363636,0.854545454545454,0.872727272727273,0.872727272727273,0.890909090909091,0.890909090909091,0.890909090909091,0.872727272727273,0.509090909090909,0.636363636363636,0.854545454545454,0.981818181818182,1,0.981818181818182,1,1,0.981818181818182,0.963636363636364,0.963636363636364,0.981818181818182,0.890909090909091,0.945454545454545,0.963636363636364,0.963636363636364
" BUFFON",2.35891268131767,48.841916179826,0,4,0.945454545454545,0.927272727272727,0.963636363636364,0.963636363636364,0.981818181818182,0.963636363636364,0.945454545454545,0.927272727272727,0.581818181818182,0.672727272727273,0.945454545454545,1,0.945454545454545,0.945454545454545,0.945454545454545,1,0.62,0.62,0.52,0.44,0.4,0.34,0.32,0.34
" BUFFON",2.35891268131767,48.841916179826,0,5,0.4,0.6,0.66,0.66,0.68,0.62,0.6,0.62,0.58,0.72,0.88,0.96,0.98,0.64,0.72,0.68,0.72,0.68,0.74,0.84,0.84,0.98,0.94,0.98
" BUFFON",2.35891268131767,48.841916179826,0,6,0.86,0.86,0.88,0.88,0.88,0.86,0.86,0.82,0.76,0.82,1,1,1,0.978723404255319,0.945454545454545,1,1,0.945454545454545,0.981818181818182,0.890909090909091,0.927272727272727,0.963636363636364,0.981818181818182,1
" BUFFON",2.35891268131767,48.841916179826,0,7,1,1,1,1,1,1,0.981818181818182,0.981818181818182,0.618181818181818,0.6,0.6,0.563636363636364,0.527272727272727,0.490909090909091,0.490909090909091,0.527272727272727,0.618181818181818,0.6,0.690909090909091,0.8,0.854545454545454,0.854545454545454,0.818181818181818,0.836363636363636
" BUFFON",2.35891268131767,48.841916179826,0,8,0.890909090909091,0.836363636363636,0.854545454545454,0.872727272727273,0.872727272727273,0.872727272727273,0.836363636363636,0.836363636363636,0.836363636363636,0.818181818181818,0.8,0.818181818181818,0.818181818181818,0.836363636363636,0.890909090909091,1,1,1,0.981481481481482,0.888888888888889,0.833333333333333,0.796296296296296,0.814814814814815,0.814814814814815
" JAURES (MALAKOFF)",2.30289945996593,48.8214600797734,0,2,0.14,0.16,0.16,0.18,0.18,0.18,0.18,0.14,0.08,0.08,0.2,0.08,0.06,0.04,0.06,0.02,0.02,0.04,0.1,0.04,0.0204081632653061,0.0816326530612245,0.204081632653061,0.24
" JAURES (MALAKOFF)",2.30289945996593,48.8214600797734,0,3,0.22,0.22,0.22,0.22,0.22,0.22,0.2,0.2,0.18,0.02,0.06,0,0,0.04,0.1,0.12,0.18,0.16,0.32,0.08,0.06,0.08,0.04,0.08
" JAURES (MALAKOFF)",2.30289945996593,48.8214600797734,0,4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.56,0.36,0.38,0.28,0.32,0.3,0.28,0.12,0.1,0.06,0.18,0.24
" JAURES (MALAKOFF)",2.30289945996593,48.8214600797734,0,5,0.26,0.28,0.28,0.3,0.3,0.3,0.28,0.26,0.32,0.12,0.1,0.04,0.02,0.08,0.08,0.04,0.04,0.14,0.14,0.04,0,0.28,0.22,0.38
" JAURES (MALAKOFF)",2.30289945996593,48.8214600797734,0,6,0.44,0.42,0.42,0.44,0.44,0.44,0.42,0.4,0.38,0.2,0.04,0.02,0.02,0.02,0.06,0.08,0.1,0.1,0.12,0.14,0,0.06,0.06,0.1
" JAURES (MALAKOFF)",2.30289945996593,48.8214600797734,0,7,0.08,0.1,0.1,0.08,0.08,0.12,0.12,0.08,0.06,0.02,0,0,0.02,0.02,0,0,0,0,0.02,0.1,0.1,0.1,0.04,0.06
" JAURES (MALAKOFF)",2.30289945996593,48.8214600797734,0,8,0.08,0.1,0.04,0.08,0.1,0.1,0.1,0.06,0.06,0.1,0.14,0.14,0.04,0.1,0.04,0.04,0.04,0,0.02,0.26,0.2,0.26,0.24,0.22
" GOUTTE D' OR",2.3499419916883,48.88519800938,0,2,0.222222222222222,0.444444444444444,0.555555555555556,0.5,0.555555555555556,0.5,0.444444444444444,0.388888888888889,0.166666666666667,0,0,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0.277777777777778,0.444444444444444,0.388888888888889,0.166666666666667,0.222222222222222,0.611111111111111
" GOUTTE D' OR",2.3499419916883,48.88519800938,0,3,0.666666666666667,0.888888888888889,0.944444444444444,1,1,0.944444444444444,0.888888888888889,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0.0555555555555556,0,0.0555555555555556,0,0.111111111111111,0.222222222222222,0.277777777777778,0.333333333333333
" GOUTTE D' OR",2.3499419916883,48.88519800938,0,4,0.166666666666667,0.222222222222222,0.166666666666667,0.222222222222222,0.222222222222222,0.222222222222222,0.0555555555555556,0,0,0.0555555555555556,0,0,0,0,0.222222222222222,0,0.0588235294117647,0,0.0555555555555556,0.111111111111111,0.0555555555555556,0.277777777777778,0.277777777777778,0.222222222222222
" GOUTTE D' OR",2.3499419916883,48.88519800938,0,5,0.5,0.444444444444444,0.333333333333333,0.277777777777778,0.166666666666667,0.111111111111111,0.0555555555555556,0,0,0,0,0,0.0555555555555556,0,0,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0.222222222222222,0.0555555555555556,0,0.388888888888889,0.333333333333333
" GOUTTE D' OR",2.3499419916883,48.88519800938,0,6,0.111111111111111,0.111111111111111,0.277777777777778,0.222222222222222,0.333333333333333,0.333333333333333,0.352941176470588,0.222222222222222,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0,0,0.166666666666667,0,0.0555555555555556,0.222222222222222,0.0555555555555556,0.222222222222222,0.444444444444444,0.888888888888889,0.888888888888889
" GOUTTE D' OR",2.3499419916883,48.88519800938,0,7,0.666666666666667,0.833333333333333,0.833333333333333,0.944444444444444,0.888888888888889,0.777777777777778,0.5,0.5,0.333333333333333,0.166666666666667,0,0,0.0555555555555556,0.0555555555555556,0.166666666666667,0,0,0,0.0555555555555556,0.111111111111111,0,0.277777777777778,0.222222222222222,0
" GOUTTE D' OR",2.3499419916883,48.88519800938,0,8,0,0.166666666666667,0,0.5,0.5,0.333333333333333,0.5,0.444444444444444,0.388888888888889,0.111111111111111,0,0,0,0.0555555555555556,0.0555555555555556,0,0,0.166666666666667,0,0.111111111111111,0.0555555555555556,0.277777777777778,0.0555555555555556,0.277777777777778
" KOCK (LES LILAS)",2.42020915533382,48.8812154273023,1,2,0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.678571428571429,0.678571428571429,0.678571428571429,0.607142857142857,0.392857142857143,0.214285714285714,0.107142857142857,0,0,0,0,0,0,0,0.0357142857142857,0.0714285714285714,0.107142857142857,0.0714285714285714,0.0714285714285714
" KOCK (LES LILAS)",2.42020915533382,48.8812154273023,1,3,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.5,0.5,0.5,0.464285714285714,0.25,0.0357142857142857,0,0.0357142857142857,0,0,0,0,0,0,0,0,0.0357142857142857,0.0357142857142857,0.0357142857142857
" KOCK (LES LILAS)",2.42020915533382,48.8812154273023,1,4,0.0714285714285714,0.0714285714285714,0,0,0,0.357142857142857,0.357142857142857,0.357142857142857,0.25,0.142857142857143,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.107142857142857,0.178571428571429,0.178571428571429,0.142857142857143
" KOCK (LES LILAS)",2.42020915533382,48.8812154273023,1,5,0.142857142857143,0.142857142857143,0.142857142857143,0.178571428571429,0.178571428571429,0.178571428571429,0.178571428571429,0.142857142857143,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0.0357142857142857,0,0,0,0
" KOCK (LES LILAS)",2.42020915533382,48.8812154273023,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0357142857142857,0.107142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0714285714285714
" KOCK (LES LILAS)",2.42020915533382,48.8812154273023,1,7,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.107142857142857,0.107142857142857,0.107142857142857,0.107142857142857,0.107142857142857,0.107142857142857,0.107142857142857,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0357142857142857,0,0,0,0.0357142857142857,0,0,0.0357142857142857,0.0357142857142857,0,0
" KOCK (LES LILAS)",2.42020915533382,48.8812154273023,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0.0357142857142857,0.0714285714285714,0,0,0,0
" ROQUETTE DALLERY",2.37524034702615,48.8555128613223,0,2,1,0.9375,0.9375,0.90625,0.5625,0.5625,0.53125,0.53125,0.5,0.46875,0.4375,0.59375,0.65625,0.5625,0.6875,0.8125,0.875,0.9375,0.96875,0.78125,0.84375,1,0.96875,0.9375
" ROQUETTE DALLERY",2.37524034702615,48.8555128613223,0,3,1,0.9375,0.875,0.875,0.8125,0.875,0.875,0.84375,0.78125,0.59375,0.5,0.75,0.6875,1,0.96875,1,0.90625,1,0.96875,0.9375,0.78125,1,1,0.9375
" ROQUETTE DALLERY",2.37524034702615,48.8555128613223,0,4,1,1,0.9375,0.90625,0.90625,0.8125,0.78125,0.75,0.5625,0.1875,0.375,0.59375,0.53125,0.375,0.59375,0.46875,0.46875,0.53125,0.84375,0.75,1,1,1,0.96875
" ROQUETTE DALLERY",2.37524034702615,48.8555128613223,0,5,1,0.90625,0.75,0.875,0.5625,0.5625,0.5625,0.5625,0.375,0.0625,0.40625,0.34375,0.46875,0.5,0.451612903225806,0.483870967741935,0.516129032258065,0.566666666666667,0.96551724137931,0.9,0.967741935483871,0.967741935483871,1,1
" ROQUETTE DALLERY",2.37524034702615,48.8555128613223,0,6,1,0.935483870967742,0.935483870967742,1,0.709677419354839,0.741935483870968,0.741935483870968,0.67741935483871,0.612903225806452,0.419354838709677,0.548387096774194,0.645161290322581,0.645161290322581,0.67741935483871,0.566666666666667,0.580645161290323,0.387096774193548,0.161290322580645,0.193548387096774,0.516129032258065,0.67741935483871,0.933333333333333,0.766666666666667,1
" ROQUETTE DALLERY",2.37524034702615,48.8555128613223,0,7,1,1,0.933333333333333,0.733333333333333,0.766666666666667,0.966666666666667,0.966666666666667,1,0.966666666666667,0.966666666666667,0.933333333333333,0.666666666666667,0.733333333333333,0.733333333333333,0.566666666666667,0.6,0.633333333333333,0.666666666666667,0.9,0.666666666666667,0.7,1,0.833333333333333,1
" ROQUETTE DALLERY",2.37524034702615,48.8555128613223,0,8,1,1,0.966666666666667,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.933333333333333,0.9,0.866666666666667,0.933333333333333,0.966666666666667,0.833333333333333,0.9,0.8,0.333333333333333,0.2,0.482758620689655,0.689655172413793,0.862068965517241,0.896551724137931,0.966666666666667,1
" GOUTHIERE",2.351342,48.820507,0,2,0.363636363636364,0.424242424242424,0.424242424242424,0.424242424242424,0.424242424242424,0.454545454545455,0.424242424242424,0.454545454545455,0.484848484848485,0.636363636363636,0.454545454545455,0.28125,0.333333333333333,0.363636363636364,0.363636363636364,0.393939393939394,0.454545454545455,0.545454545454545,0.545454545454545,0.515151515151515,0.515151515151515,0.606060606060606,0.545454545454545,0.424242424242424
" GOUTHIERE",2.351342,48.820507,0,3,0.545454545454545,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.818181818181818,0.787878787878788,0.757575757575758,0.757575757575758,0.666666666666667,0.727272727272727,0.696969696969697,0.909090909090909,0.939393939393939,0.818181818181818,0.848484848484849,1,0.96969696969697,0.939393939393939
" GOUTHIERE",2.351342,48.820507,0,4,1,1,1,1,1,1,1,1,1,0.67741935483871,0.645161290322581,0.625,0.5625,0.5,0.5625,0.46875,0.387096774193548,0.4375,0.46875,0.53125,0.5625,0.5625,0.6875,0.75
" GOUTHIERE",2.351342,48.820507,0,5,0.78125,0.78125,0.78125,0.8125,0.8125,0.8125,0.875,0.84375,0.78125,0.71875,0.71875,0.75,0.6875,0.71875,0.75,0.71875,0.741935483870968,0.78125,0.8125,0.65625,0.870967741935484,0.9375,0.96875,0.96875
" GOUTHIERE",2.351342,48.820507,0,6,1,1,1,1,1,1,1,1,0.96875,0.774193548387097,0.727272727272727,0.787878787878788,0.818181818181818,0.757575757575758,0.727272727272727,0.757575757575758,0.848484848484849,0.848484848484849,0.818181818181818,1,0.96969696969697,0.96969696969697,1,0.78125
" GOUTHIERE",2.351342,48.820507,0,7,0.787878787878788,0.787878787878788,0.848484848484849,0.939393939393939,1,0.96969696969697,0.96969696969697,0.939393939393939,0.96969696969697,1,1,0.939393939393939,0.96969696969697,0.96969696969697,0.96969696969697,0.96969696969697,0.96969696969697,0.909090909090909,0.96969696969697,1,1,0.96969696969697,0.939393939393939,0.909090909090909
" GOUTHIERE",2.351342,48.820507,0,8,0.909090909090909,0.939393939393939,0.96969696969697,1,1,1,1,0.96969696969697,1,1,0.909090909090909,0.909090909090909,0.939393939393939,0.878787878787879,0.909090909090909,0.818181818181818,0.757575757575758,0.878787878787879,0.818181818181818,0.787878787878788,0.818181818181818,0.818181818181818,0.848484848484849,0.818181818181818
" VAILLANT (PANTIN)",2.39325582933415,48.9026916179814,0,2,1,1,1,1,1,0.210526315789474,0.210526315789474,0.263157894736842,0.263157894736842,0.315789473684211,0.210526315789474,0.315789473684211,0.473684210526316,0.421052631578947,0.421052631578947,0.157894736842105,0.105263157894737,0.0526315789473684,0,0.0526315789473684,0.157894736842105,0.105263157894737,0.157894736842105,0.157894736842105
" VAILLANT (PANTIN)",2.39325582933415,48.9026916179814,0,3,0.105263157894737,0.210526315789474,0.315789473684211,0.315789473684211,0.315789473684211,0.315789473684211,0.315789473684211,0.263157894736842,0.105263157894737,0.105263157894737,0.0526315789473684,0.210526315789474,0.210526315789474,0.210526315789474,0.157894736842105,0.2,0.15,0.2,0.2,0.45,0.4,0.4,0.35,0.4
" VAILLANT (PANTIN)",2.39325582933415,48.9026916179814,0,4,0.55,0.65,0.65,0.7,0.7,0.7,0.7,0.7,0.85,0.7,0.6,0.6,0.5,0.55,0.4,0.3,0.15,0.1,0.1,0.35,0.45,0.3,0.25,0.2
" VAILLANT (PANTIN)",2.39325582933415,48.9026916179814,0,5,0.15,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.15,0.05,0.1,0.2,0.2,0.05,0.1,0.05,0.1,0,0,0.15,0.2,0.2,0.3,0.15
" VAILLANT (PANTIN)",2.39325582933415,48.9026916179814,0,6,0.45,0.55,0.789473684210526,0.736842105263158,0.736842105263158,0.736842105263158,0.736842105263158,0.684210526315789,0.578947368421053,0.526315789473684,0.526315789473684,0.473684210526316,0.473684210526316,0.526315789473684,0.421052631578947,0.368421052631579,0.526315789473684,0.421052631578947,0.578947368421053,0.777777777777778,0.578947368421053,0.578947368421053,0.526315789473684,0.894736842105263
" VAILLANT (PANTIN)",2.39325582933415,48.9026916179814,0,7,0.947368421052632,0.894736842105263,0.684210526315789,0.894736842105263,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0.842105263157895,0.789473684210526,0.578947368421053,0.526315789473684,0.368421052631579,0.526315789473684,0.315789473684211,0.368421052631579,0.105263157894737,0.210526315789474,0.368421052631579,0.368421052631579,0.315789473684211,0.222222222222222
" VAILLANT (PANTIN)",2.39325582933415,48.9026916179814,0,8,0.277777777777778,0.277777777777778,0.277777777777778,0.444444444444444,0.421052631578947,0.526315789473684,0.526315789473684,0.526315789473684,0.684210526315789,0.684210526315789,0.736842105263158,0.777777777777778,0.888888888888889,0.722222222222222,0.722222222222222,0.722222222222222,0.555555555555556,0.444444444444444,0.388888888888889,0.473684210526316,0.45,0.45,0.4,0.5
" LONGCHAMP",2.29251910100415,48.864910448589,0,2,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0512820512820513,0.0512820512820513,0.256410256410256,0.282051282051282,0.153846153846154,0.102564102564103,0.0769230769230769,0.102564102564103,0.153846153846154,0.282051282051282,0,0,0.0512820512820513,0.0769230769230769,0.0769230769230769,0.0256410256410256
" LONGCHAMP",2.29251910100415,48.864910448589,0,3,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.102564102564103,0.128205128205128,0.153846153846154,0.153846153846154,0.564102564102564,0.615384615384615,0.666666666666667,0.512820512820513,0.461538461538462,0.435897435897436,0.487179487179487,0.333333333333333,0.128205128205128,0.0512820512820513,0.0512820512820513,0.0256410256410256,0.0769230769230769,0.0256410256410256
" LONGCHAMP",2.29251910100415,48.864910448589,0,4,0.102564102564103,0.179487179487179,0.743589743589744,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.769230769230769,0.743589743589744,1,0.923076923076923,0.846153846153846,0.948717948717949,0.948717948717949,0.769230769230769,0.871794871794872,0.948717948717949,0.435897435897436,0.0512820512820513,0.0512820512820513,0.0256410256410256,0.0769230769230769,0.0512820512820513
" LONGCHAMP",2.29251910100415,48.864910448589,0,5,0.512820512820513,0.538461538461538,0.564102564102564,0.538461538461538,0.564102564102564,0.512820512820513,0.512820512820513,0.512820512820513,0.615384615384615,0.743589743589744,1,1,0.871794871794872,0.846153846153846,0.948717948717949,0.897435897435897,0.923076923076923,0.923076923076923,0.641025641025641,0.717948717948718,0.487179487179487,0.256410256410256,0.205128205128205,0.128205128205128
" LONGCHAMP",2.29251910100415,48.864910448589,0,6,0.230769230769231,0.0769230769230769,0.58974358974359,0.512820512820513,0.564102564102564,0.564102564102564,0.58974358974359,0.58974358974359,0.692307692307692,0.743589743589744,0.948717948717949,1,1,0.769230769230769,1,0.974358974358974,0.923076923076923,0.871794871794872,0.461538461538462,0.179487179487179,0.0512820512820513,0.0769230769230769,0.102564102564103,0.0512820512820513
" LONGCHAMP",2.29251910100415,48.864910448589,0,7,0.128205128205128,0.205128205128205,0.205128205128205,0.205128205128205,0.179487179487179,0.102564102564103,0.102564102564103,0.102564102564103,0.102564102564103,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.153846153846154,0.0769230769230769,0.0256410256410256,0.153846153846154,0.333333333333333,0.179487179487179,0.0512820512820513,0.0512820512820513,0.0256410256410256,0.0256410256410256,0.102564102564103,0.102564102564103
" LONGCHAMP",2.29251910100415,48.864910448589,0,8,0.128205128205128,0.179487179487179,0.282051282051282,0.205128205128205,0.153846153846154,0.0769230769230769,0.128205128205128,0.0769230769230769,0.102564102564103,0.0512820512820513,0.0256410256410256,0.0512820512820513,0.102564102564103,0.0769230769230769,0.128205128205128,0.179487179487179,0.0769230769230769,0.102564102564103,0.205128205128205,0.230769230769231,0.0769230769230769,0.0256410256410256,0.0512820512820513,0.0256410256410256
" BOURDON",2.3682407194182,48.8525571174352,0,2,0.805555555555556,0.722222222222222,0.833333333333333,0.861111111111111,0.833333333333333,0.833333333333333,0.833333333333333,0.861111111111111,0.888888888888889,1,1,1,1,0.944444444444444,0.972222222222222,0.944444444444444,0.805555555555556,0.416666666666667,0.666666666666667,0.514285714285714,0.472222222222222,0.638888888888889,0.583333333333333,0.361111111111111
" BOURDON",2.3682407194182,48.8525571174352,0,3,0.472222222222222,0.444444444444444,0.472222222222222,0.472222222222222,0.416666666666667,0.472222222222222,0.472222222222222,0.472222222222222,0.555555555555556,0.75,0.916666666666667,0.972222222222222,0.888888888888889,1,0.972222222222222,1,1,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.972222222222222,0.916666666666667,0.833333333333333
" BOURDON",2.3682407194182,48.8525571174352,0,4,0.833333333333333,0.722222222222222,0.722222222222222,0.611111111111111,0.555555555555556,0.555555555555556,0.583333333333333,0.638888888888889,0.694444444444444,0.944444444444444,0.805555555555556,0.666666666666667,0.685714285714286,1,1,1,0.833333333333333,0.972222222222222,1,0.972222222222222,0.583333333333333,0.542857142857143,0.885714285714286,0.861111111111111
" BOURDON",2.3682407194182,48.8525571174352,0,5,0.888888888888889,0.833333333333333,1,0.861111111111111,0.805555555555556,0.777777777777778,0.805555555555556,0.861111111111111,0.444444444444444,0.5,0.694444444444444,0.5,0.527777777777778,0.527777777777778,0.472222222222222,0.611111111111111,0.428571428571429,0.5,0.472222222222222,0.472222222222222,0.6,0.916666666666667,0.861111111111111,0.861111111111111
" BOURDON",2.3682407194182,48.8525571174352,0,6,0.666666666666667,0.555555555555556,0.555555555555556,0.472222222222222,0.305555555555556,0.305555555555556,0.305555555555556,0.416666666666667,0.393939393939394,0.181818181818182,0.454545454545455,0.575757575757576,0.515151515151515,0.909090909090909,0.818181818181818,0.484848484848485,0.575757575757576,0.727272727272727,0.78125,1,0.96969696969697,0.96969696969697,1,0.818181818181818
" BOURDON",2.3682407194182,48.8525571174352,0,7,0.939393939393939,0.909090909090909,0.848484848484849,0.848484848484849,0.575757575757576,0.393939393939394,0.151515151515152,0.121212121212121,0.242424242424242,0.333333333333333,0.363636363636364,0.424242424242424,0.757575757575758,0.878787878787879,0.727272727272727,0.878787878787879,0.909090909090909,0.96875,0.848484848484849,0.75,0.939393939393939,0.96969696969697,1,1
" BOURDON",2.3682407194182,48.8525571174352,0,8,1,1,1,0.71875,0.454545454545455,0.212121212121212,0.151515151515152,0.0909090909090909,0.0909090909090909,0.151515151515152,0.212121212121212,0.272727272727273,0.0625,0.272727272727273,0.727272727272727,0.909090909090909,0.818181818181818,0.96969696969697,0.212121212121212,0.0909090909090909,0.272727272727273,0.151515151515152,0.121212121212121,0.0909090909090909
" BOURDELLE",2.32026394678474,48.8430853174659,0,2,0.117647058823529,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0.176470588235294,0.176470588235294,0.235294117647059,0.352941176470588,0,0.0588235294117647,0.117647058823529,0.117647058823529,0.0588235294117647,0.117647058823529,0.117647058823529,0,0.176470588235294,0.352941176470588,0.117647058823529,0.117647058823529,0.235294117647059,0.117647058823529,0.235294117647059
" BOURDELLE",2.32026394678474,48.8430853174659,0,3,0.0588235294117647,0.176470588235294,0.176470588235294,0.176470588235294,0.235294117647059,0.235294117647059,0.235294117647059,0.294117647058824,0.411764705882353,0.235294117647059,0.470588235294118,0.588235294117647,0.294117647058824,0.235294117647059,0.352941176470588,0.411764705882353,0.529411764705882,0.529411764705882,0.705882352941177,0.882352941176471,0.941176470588235,0.823529411764706,0.647058823529412,0.529411764705882
" BOURDELLE",2.32026394678474,48.8430853174659,0,4,0.352941176470588,0.176470588235294,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0588235294117647,0.176470588235294,0.470588235294118,0.352941176470588,0.235294117647059,0.352941176470588,0.117647058823529,0.0588235294117647,0.411764705882353,0.235294117647059,0.176470588235294,0.235294117647059,0.176470588235294,0.0588235294117647,0.294117647058824,0,0.117647058823529,0.235294117647059
" BOURDELLE",2.32026394678474,48.8430853174659,0,5,0.235294117647059,0.0588235294117647,0.117647058823529,0.117647058823529,0.176470588235294,0.117647058823529,0.176470588235294,0.294117647058824,0.470588235294118,0.470588235294118,0.647058823529412,0.705882352941177,0.705882352941177,0.823529411764706,0.764705882352941,0.764705882352941,0.647058823529412,0.823529411764706,0.764705882352941,0.411764705882353,0.529411764705882,0.235294117647059,0.117647058823529,0.0588235294117647
" BOURDELLE",2.32026394678474,48.8430853174659,0,6,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.176470588235294,0.25,0.411764705882353,0.647058823529412,0.529411764705882,0.529411764705882,0.470588235294118,0.470588235294118,0.588235294117647,0.705882352941177,0.529411764705882,0.764705882352941,1,1,0.882352941176471,0.647058823529412
" BOURDELLE",2.32026394678474,48.8430853174659,0,7,0.588235294117647,0.529411764705882,0.588235294117647,0.470588235294118,0.647058823529412,0.647058823529412,0.588235294117647,0.588235294117647,0.647058823529412,0.705882352941177,0.705882352941177,0.705882352941177,0.764705882352941,0.705882352941177,0.705882352941177,0.705882352941177,0.823529411764706,0.705882352941177,0.882352941176471,0.882352941176471,0.882352941176471,1,1,1
" BOURDELLE",2.32026394678474,48.8430853174659,0,8,1,1,1,1,1,1,1,1,1,1,1,0.882352941176471,0.823529411764706,1,1,1,1,0.941176470588235,0.705882352941177,0.764705882352941,0.764705882352941,0.764705882352941,0.764705882352941,0.882352941176471
" MAIRIE DU 9EME",2.34075344805276,48.8732671375829,0,2,0.4,0.4,0.52,0.56,0.56,0.56,0.48,0.48,0.52,0.96,0.96,0.96,0.92,0.92,1,0.92,0.88,0.64,0.4,0.04,0.04,0.12,0.28,0.16
